ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,lrr
300750.SZ,20201126,246.6,246.6,239.2,245.34,246.22,-0.88,-0.3574,86294.85,2093179.753,-0.003580442
300750.SZ,20201127,245.42,248.77,238,242,245.34,-3.34,-1.3614,84332.21,2042276.835,-0.013707277
300750.SZ,20201130,244,244,234.02,242.8,242,0.8,0.3306,126662.36,3027343.94,0.003300333
300750.SZ,20201201,238.8,246.65,238,246.17,242.8,3.37,1.388,94919.71,2313881.357,0.013784295
300750.SZ,20201202,246,246,236.6,243.69,246.17,-2.48,-1.0074,119653.1,2878299.332,-0.010125428
300750.SZ,20201203,243.69,246.97,238.37,245.99,243.69,2.3,0.9438,106885.61,2599398.532,0.009393959
300750.SZ,20201204,245.06,251.3,244.35,249.72,245.99,3.73,1.5163,92337.84,2301628.558,0.015049405
300750.SZ,20201207,250.9,264.83,250.9,261.46,249.72,11.74,4.7013,171129.54,4455396.83,0.045941018
300750.SZ,20201208,265.5,269.89,264.5,266.03,261.46,4.57,1.7479,116361.58,3104188.969,0.017327776
300750.SZ,20201209,268.73,272.6,262.08,266,266.03,-0.03,-0.0113,153636.49,4118082.968,-0.000112776
300750.SZ,20201210,263.15,267.5,259,264.82,266,-1.18,-0.4436,99856.64,2632528.799,-0.004445959
300750.SZ,20201211,263.31,267.52,261.7,266.56,264.82,1.74,0.6571,128936.73,3422455.576,0.006549009
300750.SZ,20201214,266.57,268.73,262.1,266,266.56,-0.56,-0.2101,107241.16,2853628.548,-0.00210305
300750.SZ,20201215,268,279.37,264.45,278.5,266,12.5,4.6992,177812.61,4843902.027,0.045921751
300750.SZ,20201216,280.2,286.3,277,286.06,278.5,7.56,2.7145,142888.03,4031211.462,0.02678352
300750.SZ,20201217,284.2,287.8,282.01,284.81,286.06,-1.25,-0.437,88123.26,2508931.372,-0.004379288
300750.SZ,20201218,285.5,292.95,283.22,289.99,284.81,5.18,1.8188,95126.18,2747669.766,0.018024148
300750.SZ,20201221,296.75,325,293.3,325,289.99,35.01,12.0728,198103.97,6099782.514,0.113978743
300750.SZ,20201222,319.99,330.33,311.7,313.64,325,-11.36,-3.4954,168744,5377597.576,-0.035579351
300750.SZ,20201223,313.67,329.3,307.18,318,313.64,4.36,1.3901,173903.2,5538718.908,0.013805551
300750.SZ,20201224,317,318.66,308.5,311,318,-7,-2.2013,94785.96,2959419.425,-0.022258471
300750.SZ,20201225,309,315.2,306.01,312.79,311,1.79,0.5756,95399.34,2967552.613,0.005739127
300750.SZ,20201228,315.2,320,311,316.78,312.79,3.99,1.2756,119730.62,3782275.235,0.012675488
300750.SZ,20201229,316.79,318.8,303.38,308,316.78,-8.78,-2.7716,121747.91,3759197.905,-0.028107744
300750.SZ,20201230,320,347.94,320,340,308,32,10.3896,228816.82,7648664.797,0.098845835
300750.SZ,20201231,344.98,353.9,341.71,351.11,340,11.11,3.2676,152005.21,5283669.711,0.032153947
